"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"18.04.2024","1,2450","1,2454","1,2485","1,2436","","0,03%"
"17.04.2024","1,2446","1,2427","1,2483","1,2416","","0,18%"
"16.04.2024","1,2424","1,2441","1,2473","1,2405","","-0,16%"
"15.04.2024","1,2444","1,2451","1,2500","1,2435","","-0,05%"
"12.04.2024","1,2450","1,2553","1,2560","1,2425","","-0,80%"
"11.04.2024","1,2550","1,2535","1,2580","1,2510","","0,15%"
"10.04.2024","1,2531","1,2679","1,2709","1,2519","","-1,14%"
"09.04.2024","1,2676","1,2651","1,2711","1,2647","","0,19%"
"08.04.2024","1,2652","1,2638","1,2665","1,2612","","0,13%"
"05.04.2024","1,2636","1,2643","1,2650","1,2573","","-0,03%"
"04.04.2024","1,2640","1,2652","1,2685","1,2634","","-0,09%"
"03.04.2024","1,2651","1,2578","1,2657","1,2561","","0,59%"
"02.04.2024","1,2577","1,2551","1,2580","1,2538","","0,22%"
"01.04.2024","1,2550","1,2631","1,2644","1,2538","","-0,58%"
"29.03.2024","1,2623","1,2623","1,2647","1,2609","","0,01%"
"28.03.2024","1,2622","1,2640","1,2656","1,2585","","-0,13%"
"27.03.2024","1,2638","1,2628","1,2643","1,2604","","0,10%"
"26.03.2024","1,2625","1,2638","1,2669","1,2621","","-0,07%"
"25.03.2024","1,2634","1,2600","1,2654","1,2591","","0,26%"
"22.03.2024","1,2601","1,2658","1,2677","1,2574","","-0,43%"
"21.03.2024","1,2656","1,2786","1,2805","1,2649","","-1,00%"
"20.03.2024","1,2784","1,2722","1,2789","1,2683","","0,50%"
"19.03.2024","1,2720","1,2730","1,2734","1,2666","","-0,06%"
"18.03.2024","1,2727","1,2733","1,2748","1,2717","","-0,09%"
"15.03.2024","1,2739","1,2753","1,2760","1,2724","","-0,09%"
"14.03.2024","1,2751","1,2797","1,2824","1,2729","","-0,35%"
"13.03.2024","1,2796","1,2795","1,2813","1,2773","","0,04%"
"12.03.2024","1,2791","1,2814","1,2837","1,2745","","-0,16%"
"11.03.2024","1,2812","1,2865","1,2867","1,2794","","-0,35%"
"08.03.2024","1,2857","1,2811","1,2895","1,2800","","0,40%"
"07.03.2024","1,2806","1,2742","1,2812","1,2722","","0,60%"
"06.03.2024","1,2729","1,2706","1,2763","1,2689","","0,20%"
"05.03.2024","1,2703","1,2692","1,2736","1,2670","","0,10%"
"04.03.2024","1,2690","1,2656","1,2708","1,2650","","0,32%"
"01.03.2024","1,2650","1,2625","1,2665","1,2599","","0,21%"
"29.02.2024","1,2623","1,2662","1,2683","1,2611","","-0,30%"
"28.02.2024","1,2661","1,2684","1,2689","1,2620","","-0,17%"
"27.02.2024","1,2683","1,2685","1,2698","1,2659","","0,01%"
"26.02.2024","1,2682","1,2666","1,2701","1,2656","","0,02%"
"23.02.2024","1,2679","1,2659","1,2702","1,2648","","0,16%"
"22.02.2024","1,2659","1,2638","1,2711","1,2610","","0,20%"
"21.02.2024","1,2634","1,2622","1,2643","1,2601","","0,13%"
"20.02.2024","1,2618","1,2591","1,2670","1,2578","","0,20%"
"19.02.2024","1,2593","1,2603","1,2631","1,2582","","-0,04%"
"16.02.2024","1,2598","1,2600","1,2626","1,2550","","-0,02%"
"15.02.2024","1,2600","1,2565","1,2603","1,2541","","0,28%"
"14.02.2024","1,2565","1,2590","1,2613","1,2534","","-0,19%"
"13.02.2024","1,2589","1,2630","1,2685","1,2572","","-0,29%"
"12.02.2024","1,2626","1,2625","1,2656","1,2605","","0,06%"
"09.02.2024","1,2619","1,2622","1,2644","1,2598","","0,02%"
"08.02.2024","1,2616","1,2626","1,2640","1,2571","","-0,07%"
"07.02.2024","1,2625","1,2598","1,2643","1,2591","","0,22%"
"06.02.2024","1,2597","1,2536","1,2605","1,2529","","0,52%"
"05.02.2024","1,2532","1,2633","1,2644","1,2517","","-0,78%"
"02.02.2024","1,2630","1,2744","1,2774","1,2613","","-0,88%"
"01.02.2024","1,2742","1,2687","1,2757","1,2624","","0,45%"
"31.01.2024","1,2685","1,2699","1,2752","1,2657","","-0,09%"
"30.01.2024","1,2697","1,2710","1,2723","1,2639","","-0,08%"
"29.01.2024","1,2707","1,2697","1,2720","1,2661","","0,04%"
"26.01.2024","1,2702","1,2710","1,2759","1,2674","","-0,05%"
"25.01.2024","1,2708","1,2721","1,2744","1,2680","","-0,12%"
"24.01.2024","1,2723","1,2688","1,2776","1,2677","","0,28%"
"23.01.2024","1,2687","1,2709","1,2749","1,2648","","-0,15%"
"22.01.2024","1,2706","1,2692","1,2734","1,2686","","0,05%"
"19.01.2024","1,2700","1,2706","1,2716","1,2660","","-0,04%"
"18.01.2024","1,2705","1,2677","1,2710","1,2647","","0,26%"
"17.01.2024","1,2672","1,2633","1,2698","1,2595","","0,28%"
"16.01.2024","1,2636","1,2733","1,2738","1,2618","","-0,70%"
"15.01.2024","1,2725","1,2749","1,2767","1,2712","","-0,20%"
"12.01.2024","1,2751","1,2759","1,2787","1,2718","","-0,07%"
"11.01.2024","1,2760","1,2742","1,2776","1,2689","","0,16%"
"10.01.2024","1,2739","1,2709","1,2746","1,2685","","0,27%"
"09.01.2024","1,2705","1,2749","1,2766","1,2688","","-0,33%"
"08.01.2024","1,2747","1,2721","1,2768","1,2672","","0,24%"
"05.01.2024","1,2716","1,2682","1,2772","1,2610","","0,29%"
"04.01.2024","1,2679","1,2665","1,2731","1,2656","","0,13%"
"03.01.2024","1,2662","1,2618","1,2678","1,2614","","0,38%"
"02.01.2024","1,2614","1,2730","1,2761","1,2609","","-0,86%"
"01.01.2024","1,2723","1,2731","1,2751","1,2713","","-0,05%"
"29.12.2023","1,2729","1,2731","1,2774","1,2699","","-0,01%"
"28.12.2023","1,2730","1,2797","1,2829","1,2711","","-0,50%"
"27.12.2023","1,2794","1,2719","1,2804","1,2697","","0,53%"
"26.12.2023","1,2726","1,2693","1,2732","1,2683","","0,29%"
"25.12.2023","1,2689","1,2709","1,2728","1,2682","","-0,09%"
"22.12.2023","1,2700","1,2687","1,2746","1,2672","","0,09%"
"21.12.2023","1,2688","1,2639","1,2697","1,2611","","0,40%"
"20.12.2023","1,2637","1,2731","1,2737","1,2624","","-0,73%"
"19.12.2023","1,2730","1,2645","1,2763","1,2639","","0,70%"
"18.12.2023","1,2642","1,2679","1,2706","1,2628","","-0,26%"
"15.12.2023","1,2675","1,2765","1,2792","1,2667","","-0,71%"
"14.12.2023","1,2766","1,2617","1,2796","1,2611","","1,17%"
"13.12.2023","1,2618","1,2563","1,2636","1,2499","","0,45%"
"12.12.2023","1,2561","1,2556","1,2616","1,2513","","0,06%"
"11.12.2023","1,2553","1,2543","1,2592","1,2531","","0,06%"
"08.12.2023","1,2546","1,2594","1,2603","1,2501","","-0,35%"
"07.12.2023","1,2590","1,2560","1,2614","1,2543","","0,25%"
"06.12.2023","1,2559","1,2601","1,2615","1,2550","","-0,27%"
"05.12.2023","1,2593","1,2629","1,2653","1,2576","","-0,31%"
"04.12.2023","1,2632","1,2714","1,2727","1,2603","","-0,54%"
"01.12.2023","1,2700","1,2623","1,2718","1,2613","","0,62%"
"30.11.2023","1,2622","1,2697","1,2711","1,2602","","-0,57%"
"29.11.2023","1,2694","1,2698","1,2735","1,2664","","0,01%"
"28.11.2023","1,2693","1,2628","1,2716","1,2606","","0,54%"
"27.11.2023","1,2625","1,2595","1,2646","1,2590","","0,17%"
"24.11.2023","1,2603","1,2532","1,2617","1,2523","","0,56%"
"23.11.2023","1,2533","1,2491","1,2564","1,2487","","0,33%"
"22.11.2023","1,2492","1,2539","1,2551","1,2448","","-0,36%"
"21.11.2023","1,2537","1,2507","1,2561","1,2499","","0,26%"
"20.11.2023","1,2504","1,2456","1,2519","1,2445","","0,35%"
"17.11.2023","1,2461","1,2415","1,2466","1,2373","","0,44%"
"16.11.2023","1,2406","1,2416","1,2457","1,2375","","-0,10%"
"15.11.2023","1,2418","1,2500","1,2502","1,2403","","-0,63%"
"14.11.2023","1,2497","1,2279","1,2507","1,2263","","1,78%"
"13.11.2023","1,2278","1,2219","1,2282","1,2212","","0,46%"
"10.11.2023","1,2222","1,2224","1,2239","1,2186","","0,01%"
"09.11.2023","1,2221","1,2285","1,2310","1,2212","","-0,50%"
"08.11.2023","1,2282","1,2299","1,2306","1,2240","","-0,14%"
"07.11.2023","1,2299","1,2344","1,2352","1,2261","","-0,34%"
"06.11.2023","1,2341","1,2371","1,2430","1,2337","","-0,28%"
"03.11.2023","1,2376","1,2199","1,2391","1,2183","","1,43%"
"02.11.2023","1,2201","1,2152","1,2227","1,2137","","0,42%"
"01.11.2023","1,2150","1,2155","1,2166","1,2095","","-0,02%"
"31.10.2023","1,2152","1,2170","1,2202","1,2119","","-0,13%"
"30.10.2023","1,2168","1,2118","1,2176","1,2090","","0,38%"
"27.10.2023","1,2122","1,2128","1,2163","1,2105","","-0,03%"
"26.10.2023","1,2126","1,2113","1,2141","1,2069","","0,15%"
"25.10.2023","1,2108","1,2166","1,2177","1,2106","","-0,42%"
"24.10.2023","1,2159","1,2248","1,2290","1,2153","","-0,73%"
"23.10.2023","1,2248","1,2160","1,2260","1,2142","","0,72%"
"20.10.2023","1,2160","1,2144","1,2172","1,2092","","0,14%"
"19.10.2023","1,2143","1,2141","1,2192","1,2090","","0,02%"
"18.10.2023","1,2140","1,2183","1,2213","1,2136","","-0,31%"
"17.10.2023","1,2178","1,2218","1,2219","1,2133","","-0,31%"
"16.10.2023","1,2216","1,2138","1,2220","1,2134","","0,62%"
"13.10.2023","1,2141","1,2183","1,2227","1,2121","","-0,26%"
"12.10.2023","1,2173","1,2313","1,2333","1,2171","","-1,12%"
"11.10.2023","1,2311","1,2286","1,2339","1,2268","","0,21%"
"10.10.2023","1,2285","1,2239","1,2293","1,2211","","0,40%"
"09.10.2023","1,2236","1,2227","1,2245","1,2162","","-0,02%"
"06.10.2023","1,2238","1,2192","1,2263","1,2105","","0,39%"
"05.10.2023","1,2190","1,2136","1,2197","1,2107","","0,51%"
"04.10.2023","1,2128","1,2074","1,2178","1,2036","","0,44%"
"03.10.2023","1,2075","1,2092","1,2103","1,2052","","-0,09%"
"02.10.2023","1,2086","1,2201","1,2221","1,2086","","-0,91%"
"29.09.2023","1,2197","1,2200","1,2273","1,2179","","0,00%"
"28.09.2023","1,2197","1,2135","1,2226","1,2119","","0,52%"
"27.09.2023","1,2134","1,2169","1,2169","1,2110","","-0,19%"
"26.09.2023","1,2157","1,2209","1,2217","1,2151","","-0,44%"
"25.09.2023","1,2211","1,2246","1,2251","1,2193","","-0,22%"
"22.09.2023","1,2238","1,2301","1,2301","1,2230","","-0,46%"
"21.09.2023","1,2294","1,2349","1,2356","1,2236","","-0,41%"
"20.09.2023","1,2344","1,2392","1,2422","1,2332","","-0,37%"
"19.09.2023","1,2390","1,2385","1,2426","1,2370","","0,06%"
"18.09.2023","1,2382","1,2385","1,2412","1,2370","","-0,06%"
"15.09.2023","1,2389","1,2410","1,2447","1,2378","","-0,16%"
"14.09.2023","1,2409","1,2486","1,2507","1,2395","","-0,63%"
"13.09.2023","1,2488","1,2486","1,2513","1,2434","","0,03%"
"12.09.2023","1,2484","1,2508","1,2532","1,2458","","-0,20%"
"11.09.2023","1,2509","1,2483","1,2549","1,2471","","0,36%"
"08.09.2023","1,2464","1,2474","1,2515","1,2450","","-0,07%"
"07.09.2023","1,2473","1,2507","1,2511","1,2445","","-0,26%"
"06.09.2023","1,2505","1,2565","1,2589","1,2482","","-0,46%"
"05.09.2023","1,2563","1,2621","1,2632","1,2528","","-0,46%"
"04.09.2023","1,2621","1,2588","1,2644","1,2584","","0,26%"
"01.09.2023","1,2588","1,2674","1,2714","1,2577","","-0,67%"
"31.08.2023","1,2673","1,2721","1,2736","1,2651","","-0,35%"
"30.08.2023","1,2718","1,2644","1,2747","1,2618","","0,63%"
"29.08.2023","1,2638","1,2604","1,2656","1,2562","","0,28%"
"28.08.2023","1,2603","1,2578","1,2612","1,2565","","0,21%"
"25.08.2023","1,2577","1,2601","1,2655","1,2548","","-0,17%"
"24.08.2023","1,2599","1,2731","1,2731","1,2591","","-1,00%"
"23.08.2023","1,2726","1,2733","1,2766","1,2615","","-0,03%"
"22.08.2023","1,2730","1,2757","1,2802","1,2717","","-0,19%"
"21.08.2023","1,2754","1,2733","1,2767","1,2709","","0,19%"
"18.08.2023","1,2730","1,2745","1,2767","1,2688","","-0,12%"
"17.08.2023","1,2745","1,2729","1,2788","1,2702","","0,14%"
"16.08.2023","1,2727","1,2707","1,2768","1,2687","","0,19%"
"15.08.2023","1,2703","1,2690","1,2753","1,2674","","0,18%"
"14.08.2023","1,2680","1,2688","1,2716","1,2615","","-0,11%"
"11.08.2023","1,2694","1,2678","1,2740","1,2665","","0,15%"
"10.08.2023","1,2675","1,2718","1,2819","1,2669","","-0,34%"
"09.08.2023","1,2718","1,2746","1,2783","1,2711","","-0,22%"
"08.08.2023","1,2746","1,2785","1,2788","1,2684","","-0,30%"
"07.08.2023","1,2784","1,2753","1,2790","1,2713","","0,28%"
"04.08.2023","1,2748","1,2714","1,2794","1,2688","","0,28%"
"03.08.2023","1,2713","1,2711","1,2729","1,2622","","0,03%"
"02.08.2023","1,2709","1,2777","1,2807","1,2680","","-0,53%"
"01.08.2023","1,2777","1,2838","1,2843","1,2740","","-0,47%"
"31.07.2023","1,2837","1,2849","1,2874","1,2828","","-0,10%"
"28.07.2023","1,2850","1,2797","1,2888","1,2763","","0,45%"
"27.07.2023","1,2793","1,2939","1,2997","1,2781","","-1,13%"
"26.07.2023","1,2939","1,2898","1,2961","1,2875","","0,30%"
"25.07.2023","1,2900","1,2829","1,2905","1,2809","","0,53%"
"24.07.2023","1,2832","1,2859","1,2885","1,2797","","-0,18%"
"21.07.2023","1,2855","1,2867","1,2905","1,2816","","-0,08%"
"20.07.2023","1,2865","1,2938","1,2966","1,2839","","-0,56%"
"19.07.2023","1,2937","1,3042","1,3046","1,2868","","-0,74%"
"18.07.2023","1,3034","1,3078","1,3127","1,3028","","-0,28%"
"17.07.2023","1,3071","1,3088","1,3110","1,3051","","-0,11%"
"14.07.2023","1,3086","1,3132","1,3146","1,3087","","-0,36%"
"13.07.2023","1,3133","1,2984","1,3141","1,2981","","1,13%"
"12.07.2023","1,2986","1,2932","1,3002","1,2903","","0,42%"
"11.07.2023","1,2932","1,2857","1,2936","1,2854","","0,57%"
"10.07.2023","1,2859","1,2835","1,2869","1,2750","","0,18%"
"07.07.2023","1,2836","1,2737","1,2851","1,2725","","0,75%"
"06.07.2023","1,2740","1,2698","1,2782","1,2673","","0,28%"
"05.07.2023","1,2704","1,2713","1,2737","1,2687","","-0,06%"
"04.07.2023","1,2712","1,2694","1,2740","1,2682","","0,17%"
"03.07.2023","1,2691","1,2687","1,2725","1,2658","","-0,10%"
"30.06.2023","1,2704","1,2619","1,2729","1,2599","","0,73%"
"29.06.2023","1,2612","1,2635","1,2667","1,2591","","-0,22%"
"28.06.2023","1,2640","1,2753","1,2754","1,2607","","-0,83%"
"27.06.2023","1,2746","1,2716","1,2761","1,2702","","0,27%"
"26.06.2023","1,2712","1,2711","1,2750","1,2687","","0,01%"
"23.06.2023","1,2711","1,2743","1,2756","1,2686","","-0,27%"
"22.06.2023","1,2746","1,2771","1,2839","1,2724","","-0,18%"
"21.06.2023","1,2769","1,2764","1,2803","1,2691","","0,06%"
"20.06.2023","1,2761","1,2792","1,2808","1,2714","","-0,23%"
"19.06.2023","1,2790","1,2819","1,2838","1,2770","","-0,21%"
"16.06.2023","1,2817","1,2781","1,2850","1,2767","","0,28%"
"15.06.2023","1,2781","1,2666","1,2787","1,2629","","0,95%"
"14.06.2023","1,2661","1,2612","1,2700","1,2601","","0,39%"
"13.06.2023","1,2612","1,2505","1,2626","1,2500","","0,81%"
"12.06.2023","1,2511","1,2572","1,2601","1,2486","","-0,46%"
"09.06.2023","1,2569","1,2557","1,2592","1,2534","","0,13%"
"08.06.2023","1,2553","1,2436","1,2563","1,2433","","0,96%"
"07.06.2023","1,2434","1,2427","1,2501","1,2394","","0,08%"
"06.06.2023","1,2424","1,2431","1,2460","1,2391","","-0,10%"
"05.06.2023","1,2437","1,2458","1,2458","1,2368","","-0,09%"
"02.06.2023","1,2448","1,2527","1,2545","1,2441","","-0,61%"
"01.06.2023","1,2525","1,2440","1,2541","1,2400","","0,71%"
"31.05.2023","1,2437","1,2415","1,2445","1,2347","","0,19%"
"30.05.2023","1,2413","1,2354","1,2448","1,2327","","0,50%"
"29.05.2023","1,2351","1,2344","1,2373","1,2335","","0,06%"
"26.05.2023","1,2343","1,2325","1,2397","1,2311","","0,18%"
"25.05.2023","1,2321","1,2364","1,2388","1,2307","","-0,35%"
"24.05.2023","1,2364","1,2414","1,2471","1,2357","","-0,37%"
"23.05.2023","1,2410","1,2440","1,2448","1,2372","","-0,22%"
"22.05.2023","1,2437","1,2449","1,2473","1,2414","","-0,06%"
"19.05.2023","1,2444","1,2409","1,2485","1,2392","","0,29%"
"18.05.2023","1,2408","1,2488","1,2494","1,2391","","-0,62%"
"17.05.2023","1,2486","1,2489","1,2512","1,2421","","0,01%"
"16.05.2023","1,2485","1,2523","1,2548","1,2465","","-0,34%"
"15.05.2023","1,2527","1,2456","1,2536","1,2443","","0,56%"
"12.05.2023","1,2457","1,2514","1,2542","1,2444","","-0,42%"
"11.05.2023","1,2509","1,2625","1,2642","1,2496","","-0,91%"
"10.05.2023","1,2624","1,2621","1,2680","1,2601","","0,04%"
"09.05.2023","1,2619","1,2618","1,2641","1,2578","","0,02%"
"08.05.2023","1,2617","1,2641","1,2670","1,2613","","-0,19%"
"05.05.2023","1,2641","1,2571","1,2653","1,2559","","0,55%"
"04.05.2023","1,2572","1,2556","1,2600","1,2548","","0,06%"
"03.05.2023","1,2564","1,2463","1,2591","1,2463","","0,80%"
"02.05.2023","1,2464","1,2497","1,2514","1,2435","","-0,26%"
"01.05.2023","1,2496","1,2566","1,2572","1,2479","","-0,60%"
"28.04.2023","1,2572","1,2498","1,2585","1,2445","","0,68%"
"27.04.2023","1,2487","1,2466","1,2501","1,2436","","0,16%"
"26.04.2023","1,2467","1,2408","1,2516","1,2402","","0,48%"
"25.04.2023","1,2408","1,2480","1,2508","1,2386","","-0,59%"
"24.04.2023","1,2482","1,2439","1,2487","1,2409","","0,42%"
"21.04.2023","1,2430","1,2435","1,2449","1,2366","","-0,10%"
"20.04.2023","1,2443","1,2443","1,2469","1,2405","","0,04%"
"19.04.2023","1,2438","1,2428","1,2476","1,2392","","0,11%"
"18.04.2023","1,2424","1,2373","1,2450","1,2368","","0,40%"
"17.04.2023","1,2374","1,2414","1,2440","1,2352","","-0,31%"
"14.04.2023","1,2413","1,2525","1,2548","1,2399","","-0,85%"
"13.04.2023","1,2520","1,2485","1,2538","1,2478","","0,31%"
"12.04.2023","1,2481","1,2426","1,2496","1,2398","","0,46%"
"11.04.2023","1,2424","1,2383","1,2457","1,2379","","0,35%"
"10.04.2023","1,2381","1,2423","1,2444","1,2344","","-0,26%"
"07.04.2023","1,2413","1,2441","1,2457","1,2390","","-0,21%"
"06.04.2023","1,2439","1,2462","1,2490","1,2412","","-0,14%"
"05.04.2023","1,2457","1,2502","1,2515","1,2433","","-0,34%"
"04.04.2023","1,2499","1,2415","1,2527","1,2394","","0,71%"
"03.04.2023","1,2411","1,2329","1,2424","1,2274","","0,63%"
"31.03.2023","1,2333","1,2385","1,2424","1,2325","","-0,40%"
"30.03.2023","1,2383","1,2313","1,2394","1,2293","","0,58%"
"29.03.2023","1,2311","1,2343","1,2363","1,2303","","-0,24%"
"28.03.2023","1,2340","1,2284","1,2350","1,2280","","0,46%"
"27.03.2023","1,2284","1,2229","1,2295","1,2218","","0,44%"
"24.03.2023","1,2230","1,2290","1,2294","1,2190","","-0,45%"
"23.03.2023","1,2285","1,2268","1,2344","1,2261","","0,17%"
"22.03.2023","1,2264","1,2215","1,2336","1,2207","","0,41%"
"21.03.2023","1,2214","1,2278","1,2284","1,2178","","-0,51%"
"20.03.2023","1,2276","1,2207","1,2286","1,2167","","0,83%"
"17.03.2023","1,2175","1,2110","1,2202","1,2099","","0,56%"
"16.03.2023","1,2107","1,2068","1,2129","1,2027","","0,35%"
"15.03.2023","1,2065","1,2160","1,2183","1,2010","","-0,76%"
"14.03.2023","1,2158","1,2184","1,2205","1,2135","","-0,19%"
"13.03.2023","1,2181","1,2040","1,2201","1,2040","","1,27%"
"10.03.2023","1,2028","1,1926","1,2114","1,1908","","0,86%"
"09.03.2023","1,1925","1,1845","1,1940","1,1831","","0,70%"
"08.03.2023","1,1842","1,1837","1,1860","1,1803","","0,13%"
"07.03.2023","1,1827","1,2025","1,2067","1,1821","","-1,61%"
"06.03.2023","1,2021","1,2038","1,2050","1,1992","","-0,16%"
"03.03.2023","1,2040","1,1943","1,2049","1,1939","","0,83%"
"02.03.2023","1,1941","1,2031","1,2038","1,1924","","-0,75%"
"01.03.2023","1,2031","1,2021","1,2090","1,1964","","0,09%"
"28.02.2023","1,2020","1,2065","1,2145","1,2018","","-0,35%"
"27.02.2023","1,2062","1,1957","1,2067","1,1922","","0,99%"
"24.02.2023","1,1944","1,2012","1,2042","1,1928","","-0,57%"
"23.02.2023","1,2013","1,2055","1,2076","1,1991","","-0,26%"
"22.02.2023","1,2044","1,2115","1,2136","1,2034","","-0,59%"
"21.02.2023","1,2115","1,2040","1,2148","1,1985","","0,64%"
"20.02.2023","1,2038","1,2050","1,2059","1,2014","","0,02%"
"17.02.2023","1,2035","1,1998","1,2053","1,1914","","0,35%"
"16.02.2023","1,1993","1,2028","1,2076","1,1964","","-0,27%"
"15.02.2023","1,2026","1,2172","1,2183","1,1990","","-1,18%"
"14.02.2023","1,2170","1,2137","1,2270","1,2117","","0,29%"
"13.02.2023","1,2135","1,2070","1,2153","1,2030","","0,64%"
"10.02.2023","1,2058","1,2124","1,2141","1,2047","","-0,53%"
"09.02.2023","1,2122","1,2072","1,2195","1,2056","","0,42%"
"08.02.2023","1,2071","1,2046","1,2111","1,2036","","0,24%"
"07.02.2023","1,2042","1,2024","1,2097","1,1960","","0,22%"
"06.02.2023","1,2016","1,2042","1,2079","1,2004","","-0,29%"
"03.02.2023","1,2051","1,2225","1,2267","1,2047","","-1,41%"
"02.02.2023","1,2223","1,2378","1,2401","1,2221","","-1,24%"
"01.02.2023","1,2376","1,2319","1,2395","1,2272","","0,45%"
"31.01.2023","1,2320","1,2351","1,2372","1,2283","","-0,26%"
"30.01.2023","1,2352","1,2399","1,2419","1,2336","","-0,36%"
"27.01.2023","1,2397","1,2407","1,2421","1,2344","","-0,07%"
"26.01.2023","1,2406","1,2401","1,2432","1,2344","","0,05%"
"25.01.2023","1,2400","1,2334","1,2406","1,2282","","0,58%"
"24.01.2023","1,2328","1,2378","1,2415","1,2262","","-0,36%"
"23.01.2023","1,2373","1,2404","1,2450","1,2322","","-0,16%"
"20.01.2023","1,2393","1,2391","1,2406","1,2334","","0,03%"
"19.01.2023","1,2389","1,2351","1,2399","1,2312","","0,35%"
"18.01.2023","1,2346","1,2290","1,2437","1,2254","","0,47%"
"17.01.2023","1,2288","1,2201","1,2301","1,2169","","0,80%"
"16.01.2023","1,2191","1,2216","1,2291","1,2170","","-0,29%"
"13.01.2023","1,2226","1,2210","1,2250","1,2149","","0,21%"
"12.01.2023","1,2200","1,2146","1,2249","1,2087","","0,48%"
"11.01.2023","1,2142","1,2155","1,2180","1,2099","","-0,11%"
"10.01.2023","1,2155","1,2190","1,2199","1,2109","","-0,23%"
"09.01.2023","1,2183","1,2094","1,2212","1,2087","","0,75%"
"06.01.2023","1,2092","1,1914","1,2101","1,1840","","1,56%"
"05.01.2023","1,1906","1,2053","1,2079","1,1873","","-1,22%"
"04.01.2023","1,2053","1,1968","1,2089","1,1954","","0,73%"
"03.01.2023","1,1966","1,2046","1,2086","1,1899","","-0,66%"
"02.01.2023","1,2045","1,2098","1,2100","1,2034","","-0,43%"
"30.12.2022","1,2097","1,2064","1,2109","1,2010","","0,37%"
"29.12.2022","1,2052","1,2016","1,2080","1,2013","","0,32%"
"28.12.2022","1,2013","1,2027","1,2126","1,2001","","-0,07%"
"27.12.2022","1,2021","1,2063","1,2114","1,2001","","-0,32%"
"26.12.2022","1,2060","1,2044","1,2083","1,2044","","0,02%"
"23.12.2022","1,2058","1,2044","1,2092","1,2018","","0,12%"
"22.12.2022","1,2043","1,2078","1,2149","1,1992","","-0,33%"
"21.12.2022","1,2083","1,2183","1,2194","1,2054","","-0,80%"
"20.12.2022","1,2181","1,2156","1,2224","1,2084","","0,29%"
"19.12.2022","1,2146","1,2150","1,2243","1,2119","","0,05%"
"16.12.2022","1,2140","1,2178","1,2225","1,2119","","-0,30%"
"15.12.2022","1,2176","1,2426","1,2433","1,2155","","-1,97%"
"14.12.2022","1,2421","1,2359","1,2448","1,2341","","0,54%"
"13.12.2022","1,2354","1,2274","1,2445","1,2247","","0,68%"
"12.12.2022","1,2270","1,2249","1,2300","1,2210","","0,12%"
"09.12.2022","1,2255","1,2234","1,2324","1,2206","","0,18%"
"08.12.2022","1,2233","1,2202","1,2249","1,2154","","0,28%"
"07.12.2022","1,2199","1,2136","1,2236","1,2105","","0,51%"
"06.12.2022","1,2137","1,2185","1,2270","1,2126","","-0,42%"
"05.12.2022","1,2188","1,2266","1,2346","1,2161","","-0,81%"
"02.12.2022","1,2287","1,2254","1,2301","1,2134","","0,28%"
"01.12.2022","1,2253","1,2056","1,2312","1,2053","","1,63%"
"30.11.2022","1,2056","1,1951","1,2089","1,1899","","0,86%"
"29.11.2022","1,1953","1,1954","1,2066","1,1944","","-0,04%"
"28.11.2022","1,1958","1,2078","1,2119","1,1939","","-1,12%"
"25.11.2022","1,2093","1,2112","1,2129","1,2057","","-0,14%"
"24.11.2022","1,2110","1,2054","1,2155","1,2047","","0,48%"
"23.11.2022","1,2052","1,1885","1,2082","1,1871","","1,42%"
"22.11.2022","1,1883","1,1825","1,1904","1,1817","","0,52%"
"21.11.2022","1,1821","1,1889","1,1903","1,1777","","-0,53%"
"18.11.2022","1,1884","1,1863","1,1952","1,1856","","0,19%"
"17.11.2022","1,1862","1,1914","1,1959","1,1762","","-0,39%"
"16.11.2022","1,1908","1,1866","1,1944","1,1831","","0,42%"
"15.11.2022","1,1858","1,1751","1,2027","1,1739","","0,90%"
"14.11.2022","1,1752","1,1805","1,1830","1,1709","","-0,70%"
"11.11.2022","1,1835","1,1716","1,1856","1,1646","","1,04%"
"10.11.2022","1,1713","1,1358","1,1733","1,1351","","3,14%"
"09.11.2022","1,1356","1,1543","1,1568","1,1333","","-1,56%"
"08.11.2022","1,1536","1,1513","1,1601","1,1429","","0,22%"
"07.11.2022","1,1511","1,1304","1,1543","1,1289","","1,20%"
"04.11.2022","1,1375","1,1166","1,1383","1,1148","","1,88%"
"03.11.2022","1,1165","1,1396","1,1423","1,1150","","-1,97%"
"02.11.2022","1,1389","1,1486","1,1566","1,1387","","-0,82%"
"01.11.2022","1,1483","1,1471","1,1567","1,1436","","0,12%"
"31.10.2022","1,1469","1,1609","1,1615","1,1458","","-1,21%"
"28.10.2022","1,1610","1,1563","1,1624","1,1503","","0,40%"
"27.10.2022","1,1564","1,1618","1,1647","1,1549","","-0,54%"
"26.10.2022","1,1627","1,1476","1,1640","1,1430","","1,40%"
"25.10.2022","1,1467","1,1281","1,1501","1,1270","","1,70%"
"24.10.2022","1,1275","1,1358","1,1410","1,1257","","-0,24%"
"21.10.2022","1,1302","1,1243","1,1316","1,1059","","0,61%"
"20.10.2022","1,1233","1,1223","1,1337","1,1171","","0,17%"
"19.10.2022","1,1214","1,1320","1,1359","1,1184","","-0,92%"
"18.10.2022","1,1318","1,1355","1,1411","1,1255","","-0,31%"
